MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ISR,Israel,2020,2020,NBR,Number,0,Units,,,595.5719,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2015,2015,NBR,Number,0,Units,,,13.7417,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2016,2016,NBR,Number,0,Units,,,14.0964,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2017,2017,NBR,Number,0,Units,,,8.9917,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2018,2018,NBR,Number,0,Units,,,16.6583,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2019,2019,NBR,Number,0,Units,,,15.9437,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ROU,Romania,2020,2020,NBR,Number,0,Units,,,14.5222,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2015,2015,NBR,Number,0,Units,,,90.4365,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2016,2016,NBR,Number,0,Units,,,115.7594,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2017,2017,NBR,Number,0,Units,,,129.4338,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2018,2018,NBR,Number,0,Units,,,140.9493,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2019,2019,NBR,Number,0,Units,,,135.6306,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",RUS,Russia,2020,2020,NBR,Number,0,Units,,,138.8576,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2015,2015,NBR,Number,0,Units,,,121.1202,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2016,2016,NBR,Number,0,Units,,,136.4405,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2017,2017,NBR,Number,0,Units,,,135.9735,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2018,2018,NBR,Number,0,Units,,,168.4254,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2019,2019,NBR,Number,0,Units,,,172.5421,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SGP,Singapore,2020,2020,NBR,Number,0,Units,,,178.72,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2015,2015,NBR,Number,0,Units,,,6.5333,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2016,2016,NBR,Number,0,Units,,,9.3667,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2017,2017,NBR,Number,0,Units,,,14.1095,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2018,2018,NBR,Number,0,Units,,,14.7981,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2019,2019,NBR,Number,0,Units,,,14.9273,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",SVN,Slovenia,2020,2020,NBR,Number,0,Units,,,15.7129,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2015,2015,NBR,Number,0,Units,,,24.75,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2016,2016,NBR,Number,0,Units,,,28.3028,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2017,2017,NBR,Number,0,Units,,,21.3613,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2018,2018,NBR,Number,0,Units,,,22.0616,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2019,2019,NBR,Number,0,Units,,,20.1662,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",ZAF,South Africa,2020,2020,NBR,Number,0,Units,,,20.405,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2015,2015,NBR,Number,0,Units,,,445.3296,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2016,2016,NBR,Number,0,Units,,,521.8597,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2017,2017,NBR,Number,0,Units,,,711.2581,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2018,2018,NBR,Number,0,Units,,,728.9247,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2019,2019,NBR,Number,0,Units,,,703.3738,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",TWN,Chinese Taipei,2020,2020,NBR,Number,0,Units,,,696.4401,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2015,2015,NBR,Number,0,Units,,,50264.0838,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2016,2016,NBR,Number,0,Units,,,50477.5721,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2017,2017,NBR,Number,0,Units,,,50764.076,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2018,2018,NBR,Number,0,Units,,,51132.2341,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2019,2019,NBR,Number,0,Units,,,49897.1972,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",OECD,OECD - Total,2020,2020,NBR,Number,0,Units,,,49914.7366,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2015,2015,NBR,Number,0,Units,,,3.9333,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2016,2016,NBR,Number,0,Units,,,5.2,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2017,2017,NBR,Number,0,Units,,,3.5,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2018,2018,NBR,Number,0,Units,,,8.0,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2019,2019,NBR,Number,0,Units,,,8.3186,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LVA,Latvia,2020,2020,NBR,Number,0,Units,,,9.5912,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2015,2015,NBR,Number,0,Units,,,3.5714,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2016,2016,NBR,Number,0,Units,,,6.6667,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2017,2017,NBR,Number,0,Units,,,4.75,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2018,2018,NBR,Number,0,Units,,,9.8611,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2019,2019,NBR,Number,0,Units,,,10.7372,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",LTU,Lithuania,2020,2020,NBR,Number,0,Units,,,12.1225,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2015,2015,NBR,Number,0,Units,,,5.2,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2016,2016,NBR,Number,0,Units,,,3.1722,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2017,2017,NBR,Number,0,Units,,,8.6321,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2018,2018,NBR,Number,0,Units,,,9.7734,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2019,2019,NBR,Number,0,Units,,,9.9378,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",COL,Colombia,2020,2020,NBR,Number,0,Units,,,9.599,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2015,2015,NBR,Number,0,Units,,,11873.6007,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2016,2016,NBR,Number,0,Units,,,11917.4101,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2017,2017,NBR,Number,0,Units,,,11514.6463,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2018,2018,NBR,Number,0,Units,,,11493.7841,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2019,2019,NBR,Number,0,Units,,,11047.8936,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",EU27_2020,European Union – 27 countries (from 01/02/2020),2020,2020,NBR,Number,0,Units,,,11209.5206,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2015,2015,NBR,Number,0,Units,,,0.2,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2016,2016,NBR,Number,0,Units,,,0.25,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2017,2017,NBR,Number,0,Units,,,0.1111,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2018,2018,NBR,Number,0,Units,,,1.6409,,
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2019,2019,NBR,Number,0,Units,,,1.8974,e,Estimated value
P_TRIAD,"Number of ""triadic"" patent families (priority year)",CRI,Costa Rica,2020,2020,NBR,Number,0,Units,,,1.9162,e,Estimated value
