MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2017,2017,PC,Percentage,0,Units,,,0.5132247167681,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2018,2018,PC,Percentage,0,Units,,,0.60330456809031,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2019,2019,PC,Percentage,0,Units,,,0.60735340192298,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2020,2020,PC,Percentage,0,Units,,,0.64762466169421,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2021,2021,PC,Percentage,0,Units,,,0.6479815339032,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2015,2015,PC,Percentage,0,Units,,,0.5413286034066,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2016,2016,PC,Percentage,0,Units,,,0.4977871852901,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2017,2017,PC,Percentage,0,Units,,,0.50861996231169,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2018,2018,PC,Percentage,0,Units,,,0.50597019115464,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2019,2019,PC,Percentage,0,Units,,,0.49668125269653,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ISR,Israel,2020,2020,PC,Percentage,0,Units,,,0.50987168424684,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2015,2015,PC,Percentage,0,Units,,,0.20344004212514,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2016,2016,PC,Percentage,0,Units,,,0.19343309094177,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2017,2017,PC,Percentage,0,Units,,,0.18214104253342,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2018,2018,PC,Percentage,0,Units,,,0.16570318602012,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2019,2019,PC,Percentage,0,Units,,,0.16376068350037,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2020,2020,PC,Percentage,0,Units,,,0.15294513585503,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ROU,Romania,2021,2021,PC,Percentage,0,Units,,,0.14969156690268,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2015,2015,PC,Percentage,0,Units,,,0.76529077254917,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2016,2016,PC,Percentage,0,Units,,,0.75149548010511,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2017,2017,PC,Percentage,0,Units,,,0.73423469160427,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2018,2018,PC,Percentage,0,Units,,,0.66364302194306,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2019,2019,PC,Percentage,0,Units,,,0.6886217685968,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,RUS,Russia,2020,2020,PC,Percentage,0,Units,,,0.74449734944345,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2015,2015,PC,Percentage,0,Units,,,0.83312059372182,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2016,2016,PC,Percentage,0,Units,,,0.81540569545489,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2017,2017,PC,Percentage,0,Units,,,0.71711911305926,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2018,2018,PC,Percentage,0,Units,,,0.68791275662614,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2019,2019,PC,Percentage,0,Units,,,0.69133320463063,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SGP,Singapore,2020,2020,PC,Percentage,0,Units,,,0.76007059537293,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2015,2015,PC,Percentage,0,Units,,,0.4366344135272,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2016,2016,PC,Percentage,0,Units,,,0.40535845835516,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2017,2017,PC,Percentage,0,Units,,,0.42625668137651,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2018,2018,PC,Percentage,0,Units,,,0.46130549335816,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2019,2019,PC,Percentage,0,Units,,,0.50409980986594,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2020,2020,PC,Percentage,0,Units,,,0.53686969062488,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVN,Slovenia,2021,2021,PC,Percentage,0,Units,,,0.51723617901522,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2015,2015,PC,Percentage,0,Units,,,0.32632141726139,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2016,2016,PC,Percentage,0,Units,,,0.34514990820794,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2017,2017,PC,Percentage,0,Units,,,0.35607530549766,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2018,2018,PC,Percentage,0,Units,,,0.32583540684948,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2019,2019,PC,Percentage,0,Units,,,0.34517724743609,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ZAF,South Africa,2020,2020,PC,Percentage,0,Units,,,0.33893017692476,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2015,2015,PC,Percentage,0,Units,,,0.63731067093505,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2016,2016,PC,Percentage,0,Units,,,0.65918643170739,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2017,2017,PC,Percentage,0,Units,,,0.63153465197546,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2018,2018,PC,Percentage,0,Units,,,0.62992577130498,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2019,2019,PC,Percentage,0,Units,,,0.63353432142473,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2020,2020,PC,Percentage,0,Units,,,0.60561109616589,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TWN,Chinese Taipei,2021,2021,PC,Percentage,0,Units,,,0.5717395767116,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2015,2015,PC,Percentage,0,Units,,,0.62050716924131,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2016,2016,PC,Percentage,0,Units,,,0.59884645904318,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2017,2017,PC,Percentage,0,Units,,,0.59536340316944,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2018,2018,PC,Percentage,0,Units,,,0.60487633229416,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2019,2019,PC,Percentage,0,Units,,,0.60786918258263,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2020,2020,PC,Percentage,0,Units,,,0.66086753953434,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,OECD,OECD - Total,2021,2021,PC,Percentage,0,Units,,,0.63285719586765,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2015,2015,PC,Percentage,0,Units,,,0.20266866611379,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2016,2016,PC,Percentage,0,Units,,,0.20771482008586,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2017,2017,PC,Percentage,0,Units,,,0.22272100362457,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2018,2018,PC,Percentage,0,Units,,,0.21918423948008,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2019,2019,PC,Percentage,0,Units,,,0.22523810944062,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2020,2020,PC,Percentage,0,Units,,,0.26183351546484,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LVA,Latvia,2021,2021,PC,Percentage,0,Units,,,0.25113141081112,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2015,2015,PC,Percentage,0,Units,,,0.36879481807216,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2016,2016,PC,Percentage,0,Units,,,0.33010145110602,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2017,2017,PC,Percentage,0,Units,,,0.32587527518924,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2018,2018,PC,Percentage,0,Units,,,0.30352919735423,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2019,2019,PC,Percentage,0,Units,,,0.32074750409565,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2020,2020,PC,Percentage,0,Units,,,0.32970966397944,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LTU,Lithuania,2021,2021,PC,Percentage,0,Units,,,0.33057021734606,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2015,2015,PC,Percentage,0,Units,,,0.11722840963227,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2016,2016,PC,Percentage,0,Units,,,0.09480912688361,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2017,2017,PC,Percentage,0,Units,,,0.09627193787747,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2018,2018,PC,Percentage,0,Units,,,0.08374646363238,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2019,2019,PC,Percentage,0,Units,,,0.07666056135233,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,COL,Colombia,2020,2020,PC,Percentage,0,Units,,,0.07227535742887,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2015,2015,PC,Percentage,0,Units,,,0.64317338657642,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2016,2016,PC,Percentage,0,Units,,,0.62128140573249,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2017,2017,PC,Percentage,0,Units,,,0.6117323855239,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2018,2018,PC,Percentage,0,Units,,,0.62147441226786,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2019,2019,PC,Percentage,0,Units,,,0.62890769872439,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2020,2020,PC,Percentage,0,Units,,,0.67353900518318,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,EU27_2020,European Union – 27 countries (from 01/02/2020),2021,2021,PC,Percentage,0,Units,,,0.66304419108774,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2015,2015,PC,Percentage,0,Units,,,0.23086881152378,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2016,2016,PC,Percentage,0,Units,,,0.20482884127806,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2017,2017,PC,Percentage,0,Units,,,0.20360642775089,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2018,2018,PC,Percentage,0,Units,,,0.17558431410074,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2020,2020,PC,Percentage,0,Units,,,0.14305826365504,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CRI,Costa Rica,2021,2021,PC,Percentage,0,Units,,,0.12891994824772,,
